2
50,0;50,-50;
0.000000;10.000000;0.000000;10.000000;0.000000;0.000000;0.000000;0.000000;90.000000;0.000000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.000592;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.001184;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.001776;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.002368;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.002960;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.003552;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.004145;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.004737;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.005329;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.005921;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.006513;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.007105;0.000000;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.007697;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.008289;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.008881;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.009473;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.010065;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.010657;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.011250;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.011842;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.012434;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.013026;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.013618;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.014210;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.014802;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.015394;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.015986;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.016578;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.017170;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.017762;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.018354;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.018947;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.019539;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.020131;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.020723;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.021315;0.000001;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.021907;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.022499;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.023091;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.023683;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.024275;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.024867;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.025459;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.026052;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.026644;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.027236;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.027828;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.028420;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.029012;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.029604;0.000002;90.000000;6.320000
0.000000;10.000000;32.293186;11.830098;0.000000;0.000000;0.030196;0.000002;90.000000;6.320000
